Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DORREGO
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,DORREGO
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,DORREGO
2016,12/16/2016,12/16/2016,Friday,16,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,FLORIDA
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,ANGEL GALLARDO
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,MALABIA
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2016,12/16/2016,12/16/2016,Friday,16,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,B,MEDRANO
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,PASTEUR
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,PASTEUR
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,CARLOS PELLEGRINI
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,MINISTRO CARRANZA
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,CASEROS
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CASEROS
2016,12/16/2016,12/16/2016,Friday,16,Demoras e Interrupciones,DEMORAS - SUBTE,E,JUJUY
2016,12/16/2016,12/16/2016,Friday,16,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,E,JUJUY
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,C,CONSTITUCION
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,C,CONSTITUCION
2016,12/16/2016,12/16/2016,Friday,16,Venta ambulante,VENTA AMBULANTE - SUBTE,C,CONSTITUCION
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,PARQUE PATRICIOS
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,PARQUE PATRICIOS
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,PARQUE PATRICIOS
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,C,MARIANO MORENO
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORDOBA
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,CORRIENTES
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORRIENTES
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,H,CORRIENTES
2016,12/16/2016,12/16/2016,Friday,16,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,CORRIENTES
2016,12/16/2016,12/16/2016,Friday,16,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,CORRIENTES
2016,12/16/2016,12/16/2016,Friday,16,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,H,ONCE
2016,12/16/2016,12/16/2016,Friday,16,Demoras e Interrupciones,DEMORAS - SUBTE,E,MEDALLA MILAGROSA
2016,12/16/2016,12/16/2016,Friday,16,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,C,RETIRO
2016,12/16/2016,12/16/2016,Friday,16,Seguridad,ROBOS O ILICITOS - SUBTE,C,RETIRO
2016,12/16/2016,12/16/2016,Friday,16,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",D,DIAGONAL NORTE
2016,12/16/2016,12/16/2016,Friday,16,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",D,PLAZA ITALIA
2016,12/16/2016,12/16/2016,Friday,16,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,PLAZA ITALIA
2016,12/16/2016,12/16/2016,Friday,16,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,BULNES
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,D,BULNES
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,D,BULNES
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,D,PALERMO
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,D,PUEYRREDON_D
2016,12/16/2016,12/16/2016,Friday,16,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,SCALABRINI ORTIZ
2016,12/16/2016,12/16/2016,Friday,16,Medios de pago,MEDIOS DE PAGO - SUBTE,B,DE LOS INCAS
2016,12/16/2016,12/16/2016,Friday,16,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",B,DE LOS INCAS
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2016,12/16/2016,12/16/2016,Friday,16,Seguridad,ROBOS O ILICITOS - SUBTE,B,DE LOS INCAS
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,ECHEVERRIA
2016,12/16/2016,12/16/2016,Friday,16,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,Demoras e Interrupciones,DEMORAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,TRONADOR
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,TRONADOR
2016,12/16/2016,12/16/2016,Friday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,TRONADOR
2016,12/16/2016,12/16/2016,Friday,16,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,TRONADOR
2016,12/16/2016,12/16/2016,Friday,16,inconvenientes con personal,inconvenientes con personal - SUBTE,B,TRONADOR
2016,12/17/2016,12/17/2016,Saturday,17,Demoras e Interrupciones,DEMORAS - SUBTE,D,CATEDRAL
2016,12/17/2016,12/17/2016,Saturday,17,Medios de pago,PASES Y ABONOS - SUBTE,D,CATEDRAL
2016,12/18/2016,12/18/2016,Sunday,18,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,H,PARQUE PATRICIOS
2016,12/19/2016,12/19/2016,Monday,19,Demoras e Interrupciones,DEMORAS - SUBTE,E,BELGRANO
2016,12/19/2016,12/19/2016,Monday,19,Demoras e Interrupciones,DEMORAS - SUBTE,E,BELGRANO
2016,12/19/2016,12/19/2016,Monday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,E,BOLIVAR
2016,12/19/2016,12/19/2016,Monday,19,Demoras e Interrupciones,DEMORAS - SUBTE,E,BOLIVAR
2016,12/19/2016,12/19/2016,Monday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,CARABOBO
2016,12/19/2016,12/19/2016,Monday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO
2016,12/19/2016,12/19/2016,Monday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO
2016,12/19/2016,12/19/2016,Monday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CARABOBO
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CARABOBO
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CARABOBO
2016,12/19/2016,12/19/2016,Monday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,A,CONGRESO
2016,12/19/2016,12/19/2016,Monday,19,Demoras e Interrupciones,DEMORAS - SUBTE,D,CALLAO_D
2016,12/19/2016,12/19/2016,Monday,19,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,D,CALLAO_D
2016,12/19/2016,12/19/2016,Monday,19,Falta de limpieza,LIMPIEZA - SUBTE,D,CALLAO_D
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,CALLAO_D
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,CALLAO_D
2016,12/19/2016,12/19/2016,Monday,19,Seguridad,DISTURBIOS - SUBTE,D,FACULTAD DE MEDICINA
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,D,FACULTAD DE MEDICINA
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,FACULTAD DE MEDICINA
2016,12/19/2016,12/19/2016,Monday,19,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",B,ALEM
2016,12/19/2016,12/19/2016,Monday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,ALEM
2016,12/19/2016,12/19/2016,Monday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,CALLAO_B
2016,12/19/2016,12/19/2016,Monday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,CALLAO_B
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,B,FLORIDA
2016,12/19/2016,12/19/2016,Monday,19,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,FEDERICO LACROZE
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2016,12/19/2016,12/19/2016,Monday,19,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,B,FEDERICO LACROZE
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,B,FEDERICO LACROZE
2016,12/19/2016,12/19/2016,Monday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,MALABIA
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,B,URUGUAY
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,SAENZ PEÑA
2016,12/19/2016,12/19/2016,Monday,19,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",E,ENTRE RIOS
2016,12/19/2016,12/19/2016,Monday,19,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",E,ENTRE RIOS
2016,12/19/2016,12/19/2016,Monday,19,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",E,ENTRE RIOS
2016,12/19/2016,12/19/2016,Monday,19,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",E,ENTRE RIOS
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,JOSE MARIA MORENO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,PERU
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,H,CORRIENTES
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,H,CORRIENTES
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,ACOYTE
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,A,ACOYTE
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,A,ACOYTE
2016,12/19/2016,12/19/2016,Monday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAN JOSE DE FLORES
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,A,SAN PEDRITO
2016,12/19/2016,12/19/2016,Monday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PUAN
2016,12/19/2016,12/19/2016,Monday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,LORIA
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,LORIA
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,DIAGONAL NORTE
2016,12/19/2016,12/19/2016,Monday,19,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,D,AGÜERO
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,AGÜERO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,D,AGÜERO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,D,AGÜERO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,D,AGÜERO
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,D,AGÜERO
2016,12/19/2016,12/19/2016,Monday,19,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,PUEYRREDON_D
2016,12/19/2016,12/19/2016,Monday,19,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,PLAZA DE MAYO
2016,12/19/2016,12/19/2016,Monday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PLAZA DE MAYO
2016,12/19/2016,12/19/2016,Monday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,PLAZA DE MAYO
2016,12/19/2016,12/19/2016,Monday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,PLAZA DE MAYO
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,A,CARABOBO
2016,12/20/2016,12/20/2016,Tuesday,20,Emergencias,ELEMENTOS PARA URGENCIAS Y/O EMERGENCIAS - SUBTE,D,JOSE HERNANDEZ
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,D,JOSE HERNANDEZ
2016,12/20/2016,12/20/2016,Tuesday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO
2016,12/20/2016,12/20/2016,Tuesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,A,CONGRESO
2016,12/20/2016,12/20/2016,Tuesday,20,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,A,CONGRESO
2016,12/20/2016,12/20/2016,Tuesday,20,Demoras e Interrupciones,DEMORAS - SUBTE,D,CALLAO_D
2016,12/20/2016,12/20/2016,Tuesday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CALLAO_D
2016,12/20/2016,12/20/2016,Tuesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,D,CALLAO_D
2016,12/20/2016,12/20/2016,Tuesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,D,CALLAO_D
2016,12/20/2016,12/20/2016,Tuesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,D,CALLAO_D
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,D,CALLAO_D
2016,12/20/2016,12/20/2016,Tuesday,20,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,CALLAO_D
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CALLAO_B
2016,12/20/2016,12/20/2016,Tuesday,20,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",B,FEDERICO LACROZE
2016,12/20/2016,12/20/2016,Tuesday,20,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,FEDERICO LACROZE
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,B,FEDERICO LACROZE
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,B,FEDERICO LACROZE
2016,12/20/2016,12/20/2016,Tuesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2016,12/20/2016,12/20/2016,Tuesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,B,MEDRANO
2016,12/20/2016,12/20/2016,Tuesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,PASTEUR
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,B,URUGUAY
2016,12/20/2016,12/20/2016,Tuesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,A,SAENZ PEÑA
2016,12/20/2016,12/20/2016,Tuesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,A,SAENZ PEÑA
2016,12/20/2016,12/20/2016,Tuesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,E,ENTRE RIOS
2016,12/20/2016,12/20/2016,Tuesday,20,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,E,ENTRE RIOS
2016,12/20/2016,12/20/2016,Tuesday,20,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,E,INDEPENDENCIA_E
2016,12/20/2016,12/20/2016,Tuesday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,H,INCLAN
2016,12/20/2016,12/20/2016,Tuesday,20,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",C,LAVALLE
2016,12/20/2016,12/20/2016,Tuesday,20,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,C,CONSTITUCION
2016,12/20/2016,12/20/2016,Tuesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,C,CONSTITUCION
2016,12/20/2016,12/20/2016,Tuesday,20,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,C,CONSTITUCION
2016,12/20/2016,12/20/2016,Tuesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,EMILIO MITRE
2016,12/20/2016,12/20/2016,Tuesday,20,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",H,PARQUE PATRICIOS
2016,12/20/2016,12/20/2016,Tuesday,20,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,PARQUE PATRICIOS
