Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación
2014,7/1/2014,7,Tuesday,1,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,PERU
2014,7/1/2014,7,Tuesday,1,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PERU
2014,7/1/2014,7,Tuesday,1,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PERU
2014,7/1/2014,7,Tuesday,1,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,SAN JOSE DE FLORES
2014,7/1/2014,7,Tuesday,1,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,SAN JOSE DE FLORES
2014,7/1/2014,7,Tuesday,1,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAN PEDRITO
2014,7/1/2014,7,Tuesday,1,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAN PEDRITO
2014,7/1/2014,7,Tuesday,1,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN PEDRITO
2014,7/1/2014,7,Tuesday,1,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,PALERMO
2014,7/1/2014,7,Tuesday,1,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,PALERMO
2014,7/1/2014,7,Tuesday,1,Estaciones,FILTRACIONES - SUBTE,B,ECHEVERRIA
2014,7/1/2014,7,Tuesday,1,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,PLAZA DE MAYO
2014,7/1/2014,7,Tuesday,1,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,PLAZA DE MAYO
2014,7/2/2014,7,Wednesday,2,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,BOLIVAR
2014,7/2/2014,7,Wednesday,2,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,BOLIVAR
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2014,7/2/2014,7,Wednesday,2,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,ALEM
2014,7/2/2014,7,Wednesday,2,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,CALLAO_B
2014,7/2/2014,7,Wednesday,2,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,CALLAO_B
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,ANGEL GALLARDO
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,FEDERICO LACROZE
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,PUEYRREDON_B
2014,7/2/2014,7,Wednesday,2,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,PUEYRREDON_B
2014,7/2/2014,7,Wednesday,2,Estaciones,FILTRACIONES - SUBTE,A,SAENZ PEÑA
2014,7/2/2014,7,Wednesday,2,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,CASEROS
2014,7/2/2014,7,Wednesday,2,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,CASEROS
2014,7/2/2014,7,Wednesday,2,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,Sin especificar,Sin especificar
2014,7/2/2014,7,Wednesday,2,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,Sin especificar,Sin especificar
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,TRIBUNALES
2014,7/2/2014,7,Wednesday,2,Estaciones,FILTRACIONES - SUBTE,D,TRIBUNALES
2014,7/2/2014,7,Wednesday,2,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PERU
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,ACOYTE
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,ACOYTE
2014,7/2/2014,7,Wednesday,2,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE
2014,7/2/2014,7,Wednesday,2,Otros,PUBLICIDAD / LOCALES COMERCIALES,A,ALBERTI
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,7/2/2014,7,Wednesday,2,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PASCO
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO
2014,7/2/2014,7,Wednesday,2,Estaciones,FILTRACIONES - SUBTE,D,CATEDRAL
2014,7/2/2014,7,Wednesday,2,Estaciones,FILTRACIONES - SUBTE,D,CATEDRAL
2014,7/2/2014,7,Wednesday,2,Estaciones,FILTRACIONES - SUBTE,D,CATEDRAL
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,PLAZA ITALIA
2014,7/2/2014,7,Wednesday,2,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,BULNES
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,PALERMO
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2014,7/2/2014,7,Wednesday,2,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2014,7/2/2014,7,Wednesday,2,Deficiencias en información,FALTA DE INFORMACION - SUBTE,D,PUEYRREDON_D
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,TRONADOR
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,TRONADOR
2014,7/2/2014,7,Wednesday,2,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,BOLIVAR
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,BOLIVAR
2014,7/3/2014,7,Thursday,3,Estaciones,FILTRACIONES - SUBTE,E,BOLIVAR
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CARABOBO
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CONGRESO
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CONGRESO
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CONGRESO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CONGRESO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CONGRESO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,CONGRESO DE TUCUMAN
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,CONGRESO DE TUCUMAN
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,B,FEDERICO LACROZE
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,CARLOS PELLEGRINI
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,CARLOS PELLEGRINI
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,CARLOS PELLEGRINI
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,B,CARLOS PELLEGRINI
2014,7/3/2014,7,Thursday,3,Otros,PUBLICIDAD / LOCALES COMERCIALES,B,CARLOS PELLEGRINI
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,URUGUAY
2014,7/3/2014,7,Thursday,3,Estaciones,FILTRACIONES - SUBTE,A,LIMA
2014,7/3/2014,7,Thursday,3,Estaciones,FILTRACIONES - SUBTE,A,LIMA
2014,7/3/2014,7,Thursday,3,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,A,LIMA
2014,7/3/2014,7,Thursday,3,Estaciones,FILTRACIONES - SUBTE,A,LIMA
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,LIMA
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,LIMA
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,LIMA
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PIEDRAS
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAENZ PEÑA
2014,7/3/2014,7,Thursday,3,Deficiencias en información,FALTA DE INFORMACION - SUBTE,A,SAENZ PEÑA
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAENZ PEÑA
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAENZ PEÑA
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAENZ PEÑA
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAENZ PEÑA
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAENZ PEÑA
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,ENTRE RIOS
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,ENTRE RIOS
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,ENTRE RIOS
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,ENTRE RIOS
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,E,ENTRE RIOS
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,E,ENTRE RIOS
2014,7/3/2014,7,Thursday,3,Deficiencias en información,FALTA DE INFORMACION - SUBTE,Sin especificar,Sin especificar
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,OLLEROS
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,OLLEROS
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,PLAZA DE LOS VIRREYES
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,PERU
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,H,ONCE
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,ACOYTE
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,ACOYTE
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,ACOYTE
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,ACOYTE
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,ACOYTE
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,ACOYTE
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON TERMINALES DE AUTOCONSULTA -SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAN JOSE DE FLORES
2014,7/3/2014,7,Thursday,3,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,A,CASTRO BARROS
2014,7/3/2014,7,Thursday,3,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,A,CASTRO BARROS
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CASTRO BARROS
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CASTRO BARROS
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,SAN PEDRITO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,SAN PEDRITO
2014,7/3/2014,7,Thursday,3,Baños,mantenimiento de baños - SUBTE,A,SAN PEDRITO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,SAN PEDRITO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,SAN PEDRITO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,SAN PEDRITO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,SAN PEDRITO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PUAN
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PLAZA DE MISERERE
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,PLAZA DE MISERERE
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PLAZA DE MISERERE
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PLAZA DE MISERERE
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PLAZA DE MISERERE
2014,7/3/2014,7,Thursday,3,Baños,mantenimiento de baños - SUBTE,A,PLAZA DE MISERERE
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Deficiencias en información,FALTA DE INFORMACION - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Deficiencias en información,FALTA DE INFORMACION - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Deficiencias en información,FALTA DE INFORMACION - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Deficiencias en información,FALTA DE INFORMACION - SUBTE,A,RIO DE JANEIRO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PRIMERA JUNTA
2014,7/3/2014,7,Thursday,3,Deficiencias en información,FALTA DE INFORMACION - SUBTE,A,PRIMERA JUNTA
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,LORIA
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,LORIA
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,LORIA
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,LORIA
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,LORIA
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,LORIA
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,LORIA
2014,7/3/2014,7,Thursday,3,Deficiencias en información,FALTA DE INFORMACION - SUBTE,A,LORIA
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,PASCO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,PASCO
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,D,CATEDRAL
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,CATEDRAL
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,CATEDRAL
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,BULNES
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,BULNES
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,BULNES
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,DE LOS INCAS
2014,7/3/2014,7,Thursday,3,Escaleras mecánicas ,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2014,7/3/2014,7,Thursday,3,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,JUAN MANUEL DE ROSAS
2014,7/3/2014,7,Thursday,3,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,JUAN MANUEL DE ROSAS
2014,7/3/2014,7,Thursday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,E,GRAL URQUIZA
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Deficiencias en información,SEÑALETICA - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Baños,mantenimiento de baños - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Temperatura,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Baños,FALTA DE BAÑOS - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,A,PLAZA DE MAYO
2014,7/3/2014,7,Thursday,3,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,PLAZA DE MAYO
2014,7/4/2014,7,Friday,4,Inconvenientes con personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CARABOBO
